idx,province,zone,title,name,surname,no.,party,manual edited
1517,เชียงราย,7,นาง,ภาวิณี,อิ่นแก้ว,19,ครูไทยเพื่อประชาชน,
1518,เชียงใหม่,1,นาย,สุรศักดิ์,แซ่โค้ว,1,รวมพลังประชาชาติไทย,
1519,เชียงใหม่,1,นาย,ธัญญะ,ผลธัญญา,2,ประชาภิวัฒน์,
1520,เชียงใหม่,1,นาย,ชาญชัย,เชาวนางกูร,3,ประชาชาติ,
1521,เชียงใหม่,1,นาง,ไพลิน,เซลามัน,4,พลังธรรมใหม่,
1522,เชียงใหม่,1,นาย,สมหมาย,อินเพลา,5,ไทยศรีวิไลย์,
1523,เชียงใหม่,1,นางสาว,ทัศนีย์,บูรณุปกรณ์,6,เพื่อไทย,
1524,เชียงใหม่,1,นางสาว,สุพรรษา,กิ่งไทยสง,7,รักษ์ผืนป่าประเทศไทย,
1525,เชียงใหม่,1,นาย,สมกฤต,บุญไชย,8,ประชานิยม,
1526,เชียงใหม่,1,นางสาว,ศุภรี,ฉัตรกันยารัตน์,9,อนาคตใหม่,
1527,เชียงใหม่,1,นาย,อานนท์,วีระมาชา,10,ภูมิใจไทย,
1528,เชียงใหม่,1,นาย,พรชัย,จิตรนวเสถียร,11,ประชาธิปัตย์,
1529,เชียงใหม่,1,นาย,กฤษณพงษ์,พรมบึงรำ,12,เพื่อชาติ,
1530,เชียงใหม่,1,นาย,มหวรรณ,กะวัง,13,เสรีรวมไทย,
1531,เชียงใหม่,1,จ่าสิบตรี,จอห์นนพดล,วศินสุนทร,14,พลังท้องถิ่นไท,
1532,เชียงใหม่,1,นาย,วิริยะ,ช่วยบำรุง,15,ชาติไทยพัฒนา,
1533,เชียงใหม่,1,นาย,พจนารถ,ศรียารัณย,16,พลังประชารัฐ,
1534,เชียงใหม่,1,นาย,จำรูญ,ขันทะศรีมา,17,พลังชาติไทย,
1535,เชียงใหม่,1,นาง,นุชนาถ,เกตุแก้ว,18,เพื่อแผ่นดิน,
1536,เชียงใหม่,2,นางสาว,นฤมล,วะไลศรี,1,รวมพลังประชาชาติไทย,
1537,เชียงใหม่,2,นางสาว,ณัชชา,โปธายี่,2,อนาคตใหม่,
1538,เชียงใหม่,2,นาย,สมัย,ประดิษฐ์,3,ประชาภิวัฒน์,
1539,เชียงใหม่,2,นาย,ธนเชษฐ,นามวงค์,4,เสรีรวมไทย,
1540,เชียงใหม่,2,นาง,ศรีพรรณ์,เขียวทอง,5,พลังประชารัฐ,
1541,เชียงใหม่,2,นาย,นพคุณ,รัฐผไท,6,เพื่อไทย,
1542,เชียงใหม่,2,พ.ต.อ.,อดุลย์,สมนึก,7,รักษ์ผืนป่าประเทศไทย,
1543,เชียงใหม่,2,นาย,อุดมศักดิ์,คำปวน,8,ภูมิใจไทย,
1544,เชียงใหม่,2,นาย,วัชรกรณ์,กันธิ,9,รวมใจไทย,
1545,เชียงใหม่,2,นาย,อารุณ,วงศ์แก้ว,10,พลังธรรมใหม่,
1546,เชียงใหม่,2,นาย,เกียรติศักดิ์,จอกนิธิพงศกร,11,ประชาชาติ,
1547,เชียงใหม่,2,นาย,ธนัท,จันทร์ดี,12,แผ่นดินธรรม,
1548,เชียงใหม่,2,นาง,รุจีพัชร,สว่างวงค์,13,พลังท้องถิ่นไท,
1549,เชียงใหม่,2,นาย,วิวัฒน์,กิตติพรพานิช,14,ประชาธิปัตย์,
1550,เชียงใหม่,2,นาย,สมบูรณ์,กิติ,15,ประชานิยม,
1551,เชียงใหม่,2,นาย,วุฒิพงศ์,โสมนัส,16,ชาติไทยพัฒนา,
1552,เชียงใหม่,2,นาง,มารศรี,นาคเฉลิม,17,พลังชาติไทย,
1553,เชียงใหม่,2,นาง,วรินทร,วัฒนพงศศิริกุล,18,เพื่อชาติ,
1554,เชียงใหม่,3,นาย,นริศ,พนากำเนิด,1,พลังท้องถิ่นไท,
1555,เชียงใหม่,3,นาย,สุจินต์,เขื่อนวงค์วิน,2,เสรีรวมไทย,
1556,เชียงใหม่,3,นาย,วุฒธิไกร,จินาวา,3,ประชานิยม,
1557,เชียงใหม่,3,นาย,เอกลักษณ์,พุงขาว,4,พลังธรรมใหม่,
1558,เชียงใหม่,3,นาย,เกษม,อินทะวงค์,5,ไทยศรีวิไลย์,
1559,เชียงใหม่,3,นาย,ปัณณวิชญ์,ขันแก้ว,6,พลังชาติไทย,
1560,เชียงใหม่,3,นาย,นเรศ,วงค์คม,7,รวมพลังประชาชาติไทย,
1561,เชียงใหม่,3,พันเอก,ศรัณย์,แสนพรหม,8,อนาคตใหม่,
1562,เชียงใหม่,3,นาย,อารีย์,นาคสุข,9,ชาติพัฒนา,
1563,เชียงใหม่,3,นาย,ศิวนาถ,จุฬารักษ์,10,รักษ์ผืนป่าประเทศไทย,
1564,เชียงใหม่,3,นาง,วิมลลักษณ์,บุญรัตนพิริยะ,11,ประชาภิวัฒน์,
1565,เชียงใหม่,3,นางสาว,สิริมน,โฉมจันทร์,12,เพื่อชาติ,
1566,เชียงใหม่,3,นาย,จักรพล,ตั้งสุทธิธรรม,13,เพื่อไทย,
1567,เชียงใหม่,3,นาย,วีระวุฒิ,เทพเรือง,14,ประชาธิปัตย์,
1568,เชียงใหม่,3,นาย,นิคม,เงินถา,15,ภูมิใจไทย,
1569,เชียงใหม่,3,นาย,พรชัย,อรรถปรียางกูร,16,พลังประชารัฐ,
1570,เชียงใหม่,3,นาง,ชมจันทร์,ตาลคำมูล,17,เพื่อแผ่นดิน,
1571,เชียงใหม่,4,นาย,สิงห์คำ,ไชยวัง,1,ประชาภิวัฒน์,
1572,เชียงใหม่,4,นาย,ชลิต,ชนินทร์อารักษ์,2,อนาคตใหม่,
1573,เชียงใหม่,4,นาย,อติเทพ,วันทา,3,พลังธรรมใหม่,
1574,เชียงใหม่,4,นาย,รัชพล,มหายศ,5,ภูมิใจไทย,
1575,เชียงใหม่,4,นาย,สังคม,แสนบุดดี,6,เสรีรวมไทย,
1576,เชียงใหม่,4,นางสาว,มาลี,ปันทอย,7,พลังชาติไทย,
1577,เชียงใหม่,4,นางสาว,กัลยา,แก้วมา,8,ประชาธิปัตย์,
1578,เชียงใหม่,4,นาย,ไตรภพ,แซ่ย่าง,9,พลังท้องถิ่นไท,
1579,เชียงใหม่,4,นาย,วิทยา,ทรงคำ,10,เพื่อไทย,
1580,เชียงใหม่,4,นาย,สมใจ,นิลเกตุ,11,แผ่นดินธรรม,
1581,เชียงใหม่,4,นาย,วาริสต์,ม่วงป่า,12,รักษ์ผืนป่าประเทศไทย,
1582,เชียงใหม่,4,นาย,บุญล้อม,ถวาย,13,ชาติพัฒนา,
1583,เชียงใหม่,4,นาย,ศุภฤกษ์,สมมิตร,14,ประชานิยม,
1584,เชียงใหม่,4,นาย,ดนัยเทพ,ดวงบาล,15,รวมพลังประชาชาติไทย,
1585,เชียงใหม่,4,นาย,นฤเทพ,พึ่งไทย,16,ประชาชาติ,
1586,เชียงใหม่,4,นาย,แดงสองแคว,รุจนาภินันท์,17,เพื่อชาติ,
1587,เชียงใหม่,4,นาย,สิทธิ,อาษากิจ,18,ประชาชนปฏิรูป,
1588,เชียงใหม่,5,นาย,ดำรงค์วิทค์,รัตนฟูวงศ์,1,เพื่อชาติ,
1589,เชียงใหม่,5,นาย,ไกรวิชญ์,ติภาวัง,2,พลังชาติไทย,
1590,เชียงใหม่,5,นาย,ทนงศักดิ์,หัวหน้า,3,พลังธรรมใหม่,
1591,เชียงใหม่,5,นาย,ประวิทย์,ศรีคงยศ,4,ไทยศรีวิไลย์,
1592,เชียงใหม่,5,นาย,สรเดช,มานะมีเงินทอง,5,พลังท้องถิ่นไท,
1593,เชียงใหม่,5,ร.ต.ท.,วิทยา,สิงห์มณี,6,อนาคตใหม่,
