,provice,zone,title,name,surname,no.,party
3930,ร้อยเอ็ด,6,ร.ต.อ.,คงฤทธ์ิ,วรรณโพธ์ิ,10,เพื่อนไทย
3931,ร้อยเอ็ด,6,นาย,วัชรินทร์,เขจรวงศ์,11,ภราดรภาพ
3932,ร้อยเอ็ด,6,นาย,ยุทธพงษ์,ผลาผล,12,พลังไทยรักไทย
3933,ร้อยเอ็ด,6,นาง,บุญใจ,เพ็ญจันทร์,13,พลังธรรมใหม่
3934,ร้อยเอ็ด,6,นาย,อุเรียน,ธุระพันธ์,14,ประชาภิวัฒน์
3935,ร้อยเอ็ด,6,นาย,ประจักษ์,มูลรัตน์,15,ภูมิใจไทย
3936,ร้อยเอ็ด,6,นาย,วิเศษ,กรมขันธ์,16,พลังท้องถ่ินไท
3937,ร้อยเอ็ด,6,นาย,ณรงคฤ์ทธ์ิ,ฉันวิจิตร,17,รักษ์ผืนป่าประเทศไทย
3938,ร้อยเอ็ด,6,นาย,อุดมการณ์,หลักคํา,18,เพื่อชาติ
3939,ร้อยเอ็ด,6,นางสาว,จันทรพร,ขันโมลี,19,ประชาธิปัตย์
3940,ร้อยเอ็ด,6,นาย,ทรงฤทธ์ิ,ศรีสารคาม,20,ประชานิยม
3941,ร้อยเอ็ด,7,นาย,พชร,พายุหะรํ่ารวย,1,เพื่อแผ่นดิน
3942,ร้อยเอ็ด,7,นาย,วรชาติ,คําสวาสดิ์,2,ประชาภิวัฒน์
3943,ร้อยเอ็ด,7,นาย,ใหม่,เสาวงค์,3,เพื่อชาติ
3944,ร้อยเอ็ด,7,นาย,มงคล,เทพจรรยา,4,ประชาธิปัตย์
3945,ร้อยเอ็ด,7,นาย,วิชิต,บุศเนตร,5,สยามพัฒนา
3946,ร้อยเอ็ด,7,นาย,ประสิทธ์ิ,ลุนคํา,6,รวมพลังประชาชาติไทย
3947,ร้อยเอ็ด,7,นาย,สุนทร,วรรณสิงห์,7,รักษ์ผืนป่าประเทศไทย
3948,ร้อยเอ็ด,7,นาย,พลเสฏฐ์,พงศ์ฤทธิบาล,8,เสรีรวมไทย
3949,ร้อยเอ็ด,7,นาย,มนูธรรม,กะตะโท,9,ประชานิยม
3950,ร้อยเอ็ด,7,นางสาว,อิศรา,ชอบขาย,10,ภูมิใจไทย
3951,ร้อยเอ็ด,7,นาย,จตุรพล,อินสอน,11,เศรษฐกิจใหม่
3952,ร้อยเอ็ด,7,นาย,ถวิล,ชิณภักดิ์,12,พลังธรรมใหม่
3953,ร้อยเอ็ด,7,นาย,ฉลอม,เหล่าจ่ัน,13,ไทยธรรม
3954,ร้อยเอ็ด,7,นาย,สังวาลย์,บุตตะกะ,14,ประชาชาติ
3955,ร้อยเอ็ด,7,พันจ่าอากาศเอก,เจน,สุทธะพินทุ,15,ชาติพัฒนา
3956,ร้อยเอ็ด,7,นาย,บุญถม,อุตเสนา,16,ประชาชนปฏิรูป
3957,ร้อยเอ็ด,7,นาย,ชัชวาล,แพทยาไทย,17,พลังประชารัฐ
3958,ร้อยเอ็ด,7,นาย,ศักดา,คงเพชร,18,เพื่อไทย
3959,ร้อยเอ็ด,7,นาย,สุทิน,ลุยตัน,19,ชาติไทยพัฒนา
3960,ร้อยเอ็ด,7,นาย,วรพงษ์,มหาพานต์,20,อนาคตใหม่
3961,ร้อยเอ็ด,7,นาย,เกษม,มาลัยศรี,21,พลังท้องถ่ินไท
3962,ร้อยเอ็ด,7,นาย,บุญเกิด,ใสสูงเนิน,22,เพื่อนไทย
3963,ร้อยเอ็ด,7,นาย,เสนัด,อุดมทรัพย์,23,พลังชาติไทย
3964,ระนอง,1,นาย,ปรมินทร์,จอมเทพมาลา,1,กรีน
3965,ระนอง,1,นาย,บุญยัง,คุ้มเพชร,2,ชาติพัฒนา
3966,ระนอง,1,นาย,คงกฤษ,ฉัตรมาลีรัตน์,3,ภูมิใจไทย
3967,ระนอง,1,นาย,ยืนยง,นุ่นลอย,4,รักษ์ผืนป่าประเทศไทย
3968,ระนอง,1,นาย,ประโมทย์,เทพนุรักษ์,5,เสรีรวมไทย
3969,ระนอง,1,นาย,สายัณห์,วรวิสุทธ์ิ,6,อนาคตใหม่
3970,ระนอง,1,นาย,ชยพล,บัวดิษ,7,ประชาชาติ
3971,ระนอง,1,นาย,เผด็จ,จันทร์บูรณะศิริ,8,รวมพลังประชาชาติไทย
3972,ระนอง,1,นาย,นิพนธ์,ช่วยบรรจง,9,คลองไทย
3973,ระนอง,1,นาย,อาณัติ,เอ่ียวภู่,10,พลังปวงชนไทย
3974,ระนอง,1,พลตรี,รังสรรค์,ศิริรังษี,11,ไทยรักษาชาติ
3975,ระนอง,1,นาย,พงศกร,พรหมสุวรรณ,12,พลังประชารัฐ
3976,ระนอง,1,นาย,สุไหรหมาน,บรรจบ,13,ประชาภิวัฒน์
3977,ระนอง,1,นาย,วิรัช,ร่มเย็น,14,ประชาธิปัตย์
3978,ระนอง,1,พันตํารวจโท,พิชิต,สุนทร,15,เพื่อชาติ
3979,ระนอง,1,พันตํารวจเอก,คะนอง,เนาว์สุวรรณ,16,ประชานิยม
3980,ระนอง,1,นาย,สราวุฒิ,แผ่นมณี,17,พลังท้องถ่ินไท
3981,ระนอง,1,พันตํารวจโท,นาวิน,พยัฆยุทธ์ิ,18,เศรษฐกิจใหม่
3982,ระนอง,1,พันตํารวจโท,อรุณ,ศิริคณินทร์,19,ชาติไทยพัฒนา
3983,ระนอง,1,นาย,มอฮัมหมาด,มาโนต,20,พลงัธรรมใหม่
3984,ระยอง,1,นาย,ฉัตรชัย,แซ่เลี้ยว,1,พลังท้องถ่ินไท
3985,ระยอง,1,นาย,สาธิต,ปิตุเตชะ,2,ประชาธิปัตย์
3986,ระยอง,1,นางสาว,นวลทิพย์,กิจมานะเมตตามิตร์,3,รักษ์ผืนป่าประเทศไทย
3987,ระยอง,1,นาย,ธนกร,สุขเจริญ,4,รวมพลังประชาชาติไทย
3988,ระยอง,1,นาย,มนตรี,วงษ์มหา,5,เพื่อชาติ
3989,ระยอง,1,นาย,ดนัย,วิริยะสหกิจ,6,ภูมิใจไทย
3990,ระยอง,1,นาง,สริญทิพญ,ทัพมงคลทรัพย์,7,อนาคตใหม่
3991,ระยอง,1,นาวาเอก,วิทยา,วาจิตดล,8,เสรีรวมไทย
3992,ระยอง,1,นาย,เกียรติศักดิ์,อรัญมิตร,9,ชาติไทยพัฒนา
3993,ระยอง,1,เรือตรี,วัชรินทร์,รอดนิตย์,10,ไทยศรีวิไลย์
3994,ระยอง,1,นาย,ทวีป,ขวัญบุรี,11,พลังประชารัฐ
3995,ระยอง,1,นาย,ภีมเดช,อมรสุคนธ์,12,ไทยรักษาชาติ
3996,ระยอง,1,นาย,ศรศักดิ์,รากแก้ว,13,เพื่อไทย
3997,ระยอง,1,นาง,สุอารี,นิชเกอ,14,ประชาชนปฏิรูป
3998,ระยอง,1,ว่าท่ีร้อยตรี,เรืองเกียรติ,ศิริประพันธ์รัตน์,15,เศรษฐกิจใหม่
3999,ระยอง,2,นาง,มะลิ,กองสุข,1,เพื่อชาติ
4000,ระยอง,2,นาย,นพเนตร,บุญร่มเย็น,2,พลังท้องถ่ินไท
4001,ระยอง,2,นางสาว,ธัชญา,จวงสันทัด,3,อนาคตใหม่
4002,ระยอง,2,นาย,บัญญัติ,เจตนจันทร์,4,ประชาธิปัตย์
4003,ระยอง,2,นาย,ภีม,กฤษณะราช,5,พลังประชารัฐ
4004,ระยอง,2,นาย,บุญสนอง,หิรัญรักษ์,6,รวมพลังประชาชาติไทย
4005,ระยอง,2,นาย,อภิชาติ,อภิญ,7,ไทยศรีวิไลย์
4006,ระยอง,2,นาย,ประคอง,ภมร,8,รักษ์ผืนป่าประเทศไทย
4007,ระยอง,2,นาย,บุญชู,ใจสุข,9,ภูมิใจไทย
4008,ระยอง,2,นาย,บัญญัติ,เศียรเขียว,10,ไทยรักษาชาติ
4009,ระยอง,2,นาย,ภิญโญ,รัศมีประเสริฐสุข,11,เสรีรวมไทย
4010,ระยอง,2,นาง,มยุรี,สุวรรณวิสูตร,12,ประชานิยม
4011,ระยอง,2,นาย,มนตรี,ตันเงิน,13,พลเมืองไทย
4012,ระยอง,2,นางสาว,ชลธิชา,สุขแสงเปล่ง,14,เศรษฐกิจใหม่
4013,ระยอง,3,นาย,อํานาจ,ศรีแสง,1,อนาคตใหม่
4014,ระยอง,3,นาย,อนุรัตน์,ทองโต,2,เสรีรวมไทย
4015,ระยอง,3,นาย,เสมา,สืบตระกูล,3,สังคมประชาธิปไตยไทย
